"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
2008,1,24,4,758,800,1016,1010,"OO",4009,"N813SK",198,190,165,6,-2,"AUS","SLC",1085,19,14,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,802,805,852,900,"WN",1452,"N709SW",50,55,35,-8,-3,"AUS","DAL",189,3,12,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,803,811,921,933,"UA",373,"N937UA",138,142,120,-12,-8,"AUS","DEN",775,7,11,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,807,755,1132,1122,"B6",1061,"N281JB",265,267,242,10,12,"JFK","AUS",1522,4,19,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,809,815,1030,1035,"WN",3498,"N309SW",141,140,129,-5,-6,"BNA","AUS",756,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,811,815,1050,1100,"AA",1199,"N208AA",159,165,142,-10,-4,"ORD","AUS",978,3,14,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,825,830,1053,1115,"WN",3916,"N778SW",148,165,139,-22,-5,"MDW","AUS",972,3,6,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,826,835,1016,1017,"US",435,"N156AW",170,162,144,-1,-9,"AUS","PHX",872,14,12,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,827,830,913,925,"CO",1583,"N16618",46,55,29,-12,-3,"IAH","AUS",140,3,14,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,830,830,1145,1136,"OH",5124,"N679CA",135,126,113,9,0,"AUS","ATL",813,12,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,832,835,930,935,"AA",450,"N463AA",58,60,36,-5,-3,"AUS","DFW",190,9,13,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,836,835,928,930,"WN",2821,"N337SW",52,55,37,-2,1,"AUS","DAL",189,5,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,838,815,939,912,"CO",440,"N14230",61,57,31,27,23,"AUS","IAH",140,6,24,0,"",0,23,0,4,0,0
2008,1,24,4,839,820,959,1003,"XE",511,"N12563",80,103,72,-4,19,"MSY","AUS",445,4,4,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,840,840,922,925,"WN",3056,"N643SW",42,45,31,-3,0,"HOU","AUS",148,3,8,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,843,850,1026,1010,"AA",379,"N4XWAA",223,200,197,16,-7,"AUS","LAX",1242,5,21,0,"",0,0,0,16,0,0
2008,1,24,4,844,845,1310,1325,"WN",1344,"N255WN",146,160,131,-15,-1,"LAS","AUS",1090,4,11,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,846,840,936,930,"WN",1551,"N528SW",50,50,39,6,6,"DAL","AUS",189,4,7,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,847,845,955,945,"WN",1218,"N684WN",188,180,172,10,2,"AUS","LAS",1090,3,13,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,849,845,1147,1155,"WN",2800,"N244WN",118,130,106,-8,4,"PHX","AUS",872,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,849,850,1323,1332,"XE",2,"N14186",154,162,140,-9,-1,"ONT","AUS",1197,4,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,853,900,942,945,"WN",1148,"N335SW",49,45,36,-3,-7,"AUS","HOU",148,3,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,855,900,952,1000,"AA",1743,"N3AGAA",57,60,35,-8,-5,"AUS","DFW",190,9,13,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,857,835,1319,1315,"WN",557,"N280WN",142,160,131,4,22,"SAN","AUS",1164,4,7,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,902,850,1003,947,"CO",640,"N76355",61,57,34,16,12,"AUS","IAH",140,9,18,0,"",0,0,0,16,0,0
2008,1,24,4,905,905,1128,1055,"OH",5527,"N689CA",203,170,156,33,0,"CVG","AUS",958,8,39,0,"",0,0,0,33,0,0
2008,1,24,4,905,905,1416,1425,"AA",1810,"N452AA",191,200,182,-9,0,"SJC","AUS",1476,3,6,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,905,850,1244,1235,"B6",1263,"N266JB",279,285,259,9,15,"BOS","AUS",1698,2,18,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,909,910,1153,1124,"XE",2252,"N14153",224,194,173,29,-1,"CLE","AUS",1174,6,45,0,"",0,0,0,29,0,0
2008,1,24,4,910,910,1257,1235,"CO",350,"N14652",287,265,233,22,0,"EWR","AUS",1504,4,50,0,"",0,0,0,22,0,0
2008,1,24,4,915,920,1006,1015,"MQ",3364,"N660CL",51,55,35,-9,-5,"AUS","DAL",189,4,12,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,915,845,1156,1140,"WN",2205,"N482WN",221,235,208,16,30,"BWI","AUS",1342,4,9,0,"",0,1,0,0,0,15
2008,1,24,4,920,925,1320,1325,"WN",1576,"N385SW",180,180,153,-5,-5,"AUS","BWI",1342,9,18,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,920,905,1110,1100,"OO",2930,"N494CA",110,115,96,10,15,"MCI","AUS",650,4,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,923,925,1130,1125,"9E",5744,"88949E",127,120,96,5,-2,"MEM","AUS",559,5,26,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,937,925,1037,1025,"AA",421,"N418AA",60,60,34,12,12,"DFW","AUS",190,4,22,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,942,945,1422,1435,"WN",1110,"N438WN",160,170,140,-13,-3,"LAX","AUS",1242,3,17,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,946,945,1102,1055,"WN",3056,"N643SW",196,190,184,7,1,"AUS","SAN",1164,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,948,945,1047,1045,"AA",511,"N421AA",59,60,37,2,3,"AUS","DFW",190,13,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,951,920,1130,1105,"WN",2293,"N422WN",159,165,143,25,31,"TPA","AUS",928,4,12,0,"",0,0,0,0,0,25
2008,1,24,4,954,1000,1056,1057,"CO",1572,"N16618",62,57,42,-1,-6,"AUS","IAH",140,6,14,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,958,1000,1047,1050,"WN",791,"N312SW",49,50,35,-3,-2,"DAL","AUS",189,4,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,958,1000,1051,1057,"CO",441,"N14667",53,57,30,-6,-2,"IAH","AUS",140,6,17,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1001,1005,1225,1235,"AA",368,"N259AA",144,150,130,-10,-4,"AUS","ORD",978,3,11,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1005,1010,1055,1100,"MQ",3355,"N649PP",50,50,41,-5,-5,"DAL","AUS",189,3,6,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1006,950,1050,1035,"WN",1670,"N347SW",44,45,26,15,16,"HOU","AUS",148,4,14,0,"",0,15,0,0,0,0
2008,1,24,4,1008,1000,1141,1135,"WN",1551,"N528SW",153,155,140,6,8,"AUS","PHX",872,3,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1022,1030,1216,1221,"XE",532,"N12563",114,111,90,-5,-8,"AUS","MCI",650,5,19,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1024,955,1326,1245,"YV",7345,"N508MJ",182,170,141,41,29,"ORD","AUS",978,7,34,0,"",0,0,0,0,0,41
2008,1,24,4,1031,1002,1157,1143,"EV",4179,"N354CA",146,161,126,14,29,"ATL","AUS",813,2,18,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1039,1040,1138,1140,"AA",1477,"N214AA",59,60,39,-2,-1,"DFW","AUS",190,5,15,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1046,1050,1153,1155,"AA",2024,"N499AA",67,65,38,-2,-4,"AUS","DFW",190,20,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1049,1055,1602,1619,"UA",374,"N846UA",193,204,177,-17,-6,"SFO","AUS",1504,2,14,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1053,1055,1142,1150,"WN",3585,"N309SW",49,55,37,-8,-2,"AUS","DAL",189,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1055,1100,1423,1420,"OH",5580,"N669CA",148,140,129,3,-5,"AUS","CVG",958,2,17,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1103,1105,1358,1420,"WN",1353,"N361SW",115,135,102,-22,-2,"PHX","AUS",872,3,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1106,1105,1155,1202,"CO",741,"N14604",49,57,29,-7,1,"IAH","AUS",140,5,15,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1108,1055,1148,1140,"WN",1757,"N347SW",40,45,30,8,13,"AUS","HOU",148,3,7,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1108,830,1236,1009,"EV",4677,"N827AS",148,159,129,147,158,"ATL","AUS",813,3,16,0,"",0,147,0,0,0,0
2008,1,24,4,1109,1115,1223,1229,"F9",215,"N906FR",134,134,116,-6,-6,"AUS","DEN",775,7,11,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1110,1110,1254,1230,"AA",813,"N418AA",224,200,196,24,0,"AUS","LAX",1242,9,19,0,"",0,0,0,24,0,0
2008,1,24,4,1120,1125,1208,1220,"MQ",3488,"N649PP",48,55,36,-12,-5,"AUS","DAL",189,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1125,1120,1229,1220,"WN",791,"N312SW",184,180,169,9,5,"AUS","LAS",1090,4,11,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1128,1135,1625,1625,"CO",251,"N14667",237,230,207,0,-7,"AUS","EWR",1504,14,16,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1129,1040,1501,1401,"US",225,"N307AW",152,141,103,60,49,"PHX","AUS",872,4,45,0,"",0,45,0,11,0,4
2008,1,24,4,1129,1130,1223,1230,"AA",1717,"N420AA",54,60,38,-7,-1,"DFW","AUS",190,4,12,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1130,1140,1314,1330,"WN",89,"N778SW",104,110,89,-16,-10,"AUS","BNA",756,5,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1130,1130,1322,1320,"OO",2931,"N494CA",112,110,90,2,0,"AUS","MCI",650,7,15,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1141,1135,1620,1615,"WN",1404,"N325SW",159,160,139,5,6,"LAS","AUS",1090,3,17,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1142,1151,1548,1555,"YV",7276,"N506MJ",186,184,166,-7,-9,"AUS","IAD",1297,6,14,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1143,1115,1625,1553,"OH",5202,"N689CA",222,218,200,32,28,"AUS","JFK",1522,8,14,0,"",0,0,28,4,0,0
2008,1,24,4,1143,1145,1234,1235,"WN",684,"N306SW",51,50,36,-1,-2,"DAL","AUS",189,3,12,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1150,1140,1417,1415,"AA",2486,"N208AA",147,155,131,2,10,"AUS","ORD",978,7,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1153,1130,1323,1255,"WN",2293,"N422WN",210,205,192,28,23,"AUS","LAX",1242,10,8,0,"",0,0,0,5,0,23
2008,1,24,4,1155,1145,1349,1345,"WN",2031,"N652SW",174,180,158,4,10,"MCO","AUS",993,4,12,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1157,1205,1413,1430,"WN",1121,"N235WN",76,85,64,-17,-8,"ELP","AUS",528,4,8,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1200,1205,1333,1350,"9E",5745,"88949E",93,105,77,-17,-5,"AUS","MEM",559,5,11,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1202,1205,1637,1647,"B6",1062,"N281JB",215,222,195,-10,-3,"AUS","JFK",1522,8,12,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1204,1210,1352,1410,"XE",308,"N12195",168,180,146,-18,-6,"JAX","AUS",954,4,18,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1214,1220,1543,1605,"AA",1198,"N214AA",149,165,131,-22,-6,"AUS","RDU",1162,4,14,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1215,1200,1615,1545,"XE",2366,"N14153",180,165,158,30,15,"AUS","CLE",1174,7,15,0,"",0,0,0,15,0,15
2008,1,24,4,1221,1210,1255,1250,"WN",2205,"N482WN",94,100,81,5,11,"AUS","ELP",528,3,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1222,700,1419,857,"XE",541,"N16559",117,117,97,322,322,"MCI","AUS",650,4,16,0,"",0,322,0,0,0,0
2008,1,24,4,1224,1225,1327,1325,"AA",1526,"N4WPAA",63,60,37,2,-1,"AUS","DFW",190,13,13,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1226,1220,1310,1310,"WN",2800,"N244WN",44,50,34,0,6,"AUS","DAL",189,2,8,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1227,1215,1533,1520,"EV",4744,"N354CA",126,125,95,13,12,"AUS","ATL",813,20,11,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1227,1237,1414,1334,"CO",1758,"N14604",107,57,36,40,-10,"AUS","IAH",140,5,66,0,"",0,0,0,40,0,0
2008,1,24,4,1227,1230,1513,1515,"AA",1545,"N4XJAA",166,165,140,-2,-3,"ORD","AUS",978,4,22,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1234,1215,1739,1735,"AA",1024,"N234AA",185,200,174,4,19,"SJC","AUS",1476,4,7,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1239,1245,1327,1340,"MQ",3412,"N649PP",48,55,36,-13,-6,"DAL","AUS",189,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1245,1235,1343,1335,"AA",668,"N457AA",58,60,37,8,10,"DFW","AUS",190,3,18,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1257,1300,NA,1400,"WN",684,"N306SW",NA,60,NA,NA,-3,"AUS","HRL",273,NA,11,0,"",1,NA,NA,NA,NA,NA
2008,1,24,4,1259,1035,1558,1343,"EV",4338,"N827AS",119,128,101,135,144,"AUS","ATL",813,8,10,0,"",0,135,0,0,0,0
2008,1,24,4,1300,1300,1351,1350,"WN",3241,"N613SW",51,50,36,1,0,"DAL","AUS",189,4,11,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1311,1315,1520,1540,"WN",2889,"N414WN",129,145,117,-20,-4,"BNA","AUS",756,4,8,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1312,1305,1752,1805,"AA",1308,"N4WBAA",160,180,144,-13,7,"LAX","AUS",1242,3,13,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1314,1315,1748,1804,"B6",1264,"N266JB",214,229,193,-16,-1,"AUS","BOS",1698,6,15,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1314,1316,1642,1635,"US",227,"N305AW",148,139,112,7,-2,"PHX","AUS",872,7,29,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1321,1320,1616,1630,"WN",217,"N669SW",115,130,104,-14,1,"DEN","AUS",775,5,6,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1321,1310,1518,1508,"OH",5339,"N447CA",177,178,151,10,11,"CVG","AUS",958,8,18,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1322,1325,1415,1425,"AA",418,"N420AA",53,60,33,-10,-3,"AUS","DFW",190,8,12,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1322,1315,1405,1400,"WN",3407,"N600WN",43,45,29,5,7,"HOU","AUS",148,5,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1332,1315,1517,1412,"CO",1540,"N14652",105,57,34,65,17,"AUS","IAH",140,5,66,0,"",0,0,0,48,0,17
2008,1,24,4,1336,1335,1427,1428,"CO",241,"N12225",51,53,30,-1,1,"IAH","AUS",140,4,17,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1339,1342,1720,1725,"OO",4012,"N604SK",161,163,139,-5,-3,"SLC","AUS",1085,4,18,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1340,1314,1508,1446,"EV",4882,"N977EV",148,152,126,22,26,"ATL","AUS",813,4,18,0,"",0,20,0,0,0,2
2008,1,24,4,1344,1345,1438,1445,"AA",1587,"N558AA",54,60,37,-7,-1,"DFW","AUS",190,4,13,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1349,1350,1435,1440,"WN",1344,"N255WN",46,50,35,-5,-1,"AUS","DAL",189,3,8,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1349,1335,1538,1530,"9E",5742,"84239E",109,115,92,8,14,"MEM","AUS",559,3,14,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1350,1400,1456,1515,"XE",2,"N14186",66,75,52,-19,-10,"AUS","OKC",358,4,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1352,1400,1553,1555,"OO",2932,"N494CA",121,115,98,-2,-8,"MCI","AUS",650,7,16,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1354,1340,1703,1705,"WN",557,"N280WN",129,145,115,-2,14,"AUS","MCO",993,5,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1355,1405,1446,1500,"MQ",3503,"N649PP",51,55,35,-14,-10,"AUS","DAL",189,5,11,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1401,1405,1644,1650,"AA",1053,"N568AA",163,165,143,-6,-4,"ORD","AUS",978,3,17,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1402,1400,1454,1450,"WN",1295,"N394SW",52,50,36,4,2,"DAL","AUS",189,4,12,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1407,1410,1614,1625,"AA",1563,"N200AA",127,135,108,-11,-3,"STL","AUS",722,9,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1414,1415,1500,1505,"WN",3241,"N613SW",46,50,35,-5,-1,"AUS","HOU",148,3,8,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1420,1415,1521,1525,"WN",2031,"N652SW",181,190,171,-4,5,"AUS","SAN",1164,2,8,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1423,1415,1510,1515,"AA",422,"N457AA",47,60,33,-5,8,"AUS","DFW",190,5,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1425,1430,1516,1525,"MQ",3446,"N660CL",51,55,38,-9,-5,"DAL","AUS",189,3,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1431,1435,1737,1747,"CO",317,"N13716",246,252,222,-10,-4,"EWR","AUS",1504,5,19,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1432,1420,1547,1535,"WN",3407,"N600WN",135,135,113,12,12,"AUS","DEN",775,12,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1441,1430,1556,1547,"XE",612,"N16559",75,77,57,9,11,"AUS","MSY",445,3,15,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1441,1445,1620,1607,"XE",81,"N12195",99,82,80,13,-4,"AUS","TUL",426,8,11,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1443,1335,1741,1646,"B6",1065,"N183JB",238,251,222,55,68,"JFK","AUS",1522,3,13,0,"",0,55,0,0,0,0
2008,1,24,4,1445,1400,1726,1650,"WN",1663,"N799SW",221,230,202,36,45,"BWI","AUS",1342,4,15,0,"",0,36,0,0,0,0
2008,1,24,4,1446,1455,1556,1612,"XE",224,"N11191",70,77,58,-16,-9,"OKC","AUS",358,5,7,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1450,1450,1538,1545,"WN",1353,"N361SW",48,55,35,-7,0,"AUS","DAL",189,3,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1452,1455,1843,1855,"WN",1121,"N235WN",171,180,155,-12,-3,"AUS","BWI",1342,4,12,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1454,1445,1545,1539,"CO",1541,"N14604",51,54,28,6,9,"IAH","AUS",140,5,18,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1458,1500,1815,1815,"WN",1110,"N438WN",137,135,122,0,-2,"AUS","TPA",928,5,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1500,1505,1706,1650,"AA",1023,"N452AA",246,225,230,16,-5,"AUS","SJC",1476,5,11,0,"",0,0,0,16,0,0
2008,1,24,4,1515,1454,1643,1630,"EV",4161,"N750EV",148,156,124,13,21,"ATL","AUS",813,3,21,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1518,1520,1612,1620,"AA",559,"N4YTAA",54,60,37,-8,-2,"DFW","AUS",190,4,13,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1521,1525,1617,1625,"AA",1128,"N558AA",56,60,33,-8,-4,"AUS","DFW",190,12,11,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1521,1520,1616,1620,"CO",1706,"N12225",55,60,34,-4,1,"AUS","IAH",140,6,15,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1534,1520,1710,1655,"WN",1295,"N394SW",156,155,139,15,14,"AUS","PHX",872,7,10,0,"",0,10,0,1,0,4
2008,1,24,4,1537,1520,1840,1829,"EV",4325,"N977EV",123,129,97,11,17,"AUS","ATL",813,10,16,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1539,1520,1720,1657,"US",644,"N307AW",161,157,139,23,19,"AUS","PHX",872,7,15,0,"",0,0,0,4,0,19
2008,1,24,4,1545,1528,1914,1900,"OH",5026,"N447CA",149,152,130,14,17,"AUS","CVG",958,3,16,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1545,1345,1855,1653,"OO",5974,"N726SK",130,128,109,122,120,"DEN","AUS",775,3,18,0,"",0,0,0,0,0,122
2008,1,24,4,1547,1545,1636,1640,"CO",341,"N14628",49,55,28,-4,2,"IAH","AUS",140,3,18,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1548,1550,1635,1645,"MQ",3374,"N660CL",47,55,34,-10,-2,"AUS","DAL",189,3,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1548,1535,1634,1625,"WN",2980,"N603SW",46,50,35,9,13,"DAL","AUS",189,4,7,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1559,1606,1910,1908,"F9",218,"N904FR",131,122,112,2,-7,"DEN","AUS",775,6,13,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1605,1605,1831,1835,"WN",2976,"N414WN",146,150,131,-4,0,"AUS","MDW",972,6,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1606,1610,1744,1756,"9E",5747,"84239E",98,106,76,-12,-4,"AUS","MEM",559,8,14,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1608,1600,1845,1840,"AA",346,"N4XJAA",157,160,128,5,8,"AUS","ORD",978,16,13,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1608,1610,1657,1705,"MQ",3375,"N650AE",49,55,37,-8,-2,"DAL","AUS",189,5,7,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1609,1610,2038,2050,"WN",1321,"N499WN",149,160,135,-12,-1,"SAN","AUS",1164,5,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1615,1610,1704,1700,"WN",3419,"N399WN",49,50,36,4,5,"DAL","AUS",189,4,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1617,1615,1752,1754,"EV",4315,"N712EV",155,159,129,-2,2,"ATL","AUS",813,3,23,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1620,1624,1930,1936,"YV",2889,"N917FJ",130,132,109,-6,-4,"PHX","AUS",872,6,15,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1625,1630,1820,1820,"OO",2933,"N494CA",115,110,93,0,-5,"AUS","MCI",650,10,12,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1627,1615,1717,1715,"CO",1602,"N14604",50,60,29,2,12,"AUS","IAH",140,6,15,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1631,1630,1729,1730,"AA",1215,"N3ACAA",58,60,37,-1,1,"DFW","AUS",190,5,16,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1633,1620,1713,1705,"WN",2116,"N395SW",40,45,28,8,13,"HOU","AUS",148,4,8,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1636,1645,1803,1828,"XE",600,"N19554",87,103,72,-25,-9,"MSY","AUS",445,6,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1640,1640,2038,2038,"YV",7071,"N508MJ",178,178,154,0,0,"AUS","IAD",1297,8,16,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1647,1655,1759,1816,"XE",224,"N11191",192,201,179,-17,-8,"AUS","ONT",1197,3,10,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1647,1635,1946,1940,"WN",2713,"N614SW",119,125,108,6,12,"PHX","AUS",872,4,7,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1650,1655,1755,1745,"WN",217,"N669SW",65,50,32,10,-5,"AUS","HOU",148,3,30,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1652,1650,1736,1745,"WN",1404,"N325SW",44,55,34,-9,2,"AUS","DAL",189,2,8,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1653,1640,NA,1800,"XE",33,"N12195",NA,80,NA,NA,13,"TUL","AUS",426,NA,9,0,"",1,NA,NA,NA,NA,NA
2008,1,24,4,1655,1645,1755,1750,"WN",3067,"N603SW",60,65,48,5,10,"AUS","MAF",294,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1655,1700,1804,1805,"AA",463,"N4YTAA",69,65,37,-1,-5,"AUS","DFW",190,21,11,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1657,1705,1844,1905,"AA",1646,"N200AA",107,120,93,-21,-8,"AUS","STL",722,3,11,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1708,1700,2006,2011,"EV",4532,"N750EV",118,131,101,-5,8,"AUS","ATL",813,9,8,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1726,1730,1817,1825,"MQ",3400,"N650AE",51,55,35,-8,-4,"AUS","DAL",189,3,13,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1730,1735,2100,2155,"OH",5203,"N695CA",270,320,211,-55,-5,"JFK","AUS",1522,5,54,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1731,1645,2044,1951,"UA",1238,"N367UA",133,126,112,53,46,"DEN","AUS",775,5,16,0,"",0,26,0,7,0,20
2008,1,24,4,1732,1735,1830,1835,"AA",479,"N223AA",58,60,38,-5,-3,"DFW","AUS",190,3,17,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1733,1720,1821,1815,"WN",3506,"N399WN",48,55,35,6,13,"AUS","DAL",189,3,10,0,"",0,NA,NA,NA,NA,NA
